Id	Text	Label	Entities	Entities_Details
1236152515634139137	i have been watching the johns hopkin covid-19 map. (httpurl this morning, confirmed us cases was ~230. i checked it just now and it's at 330. i refreshed the map and it jumps to 336. dang.	INFORMATIVE	ORG TIME CARDINAL CARDINAL	johns_hopkin/ORG this_morning/TIME 330/CARDINAL 336/CARDINAL
1241642930839990272	【us🇺🇸】us has the largest increase in coronavirus cases among all countries in the past 24 hours 7401 new cases and 88 new deaths are reported. new york now has over 10,000 cases. so far, 45,000 tests have been performed in new york state. #coronavirus #usa #coronavirusnewyork	INFORMATIVE	PERSON TIME DATE CARDINAL GPE CARDINAL CARDINAL GPE MONEY	🇸】us/PERSON the_past_24_hours/TIME 7401/DATE 88/CARDINAL new_york/GPE over_10,000/CARDINAL 45,000/CARDINAL new_york/GPE #coronavirus_#usa_#coronavirusnewyork/MONEY
1251083924400463872	we're delighted to have been able to discharge 78 patients now following coronavirus. and yesterday was particularly special, as our own cardiac nurse tracey whitcher made her way home after a spell in itu and ward 24. a special guard of honour for a very special lady #teamrbch httpurl	INFORMATIVE	CARDINAL DATE PERSON CARDINAL	78/CARDINAL yesterday/DATE tracey_whitcher/PERSON 24/CARDINAL
1241033631189159936	#breaking the pa dept. of health has confirmed the first case of covid-19 in centre county; the state total now sits at 268. httpurl	INFORMATIVE	ORDINAL FAC GPE CARDINAL	first/ORDINAL covid-19/FAC centre_county/GPE 268/CARDINAL
1249458534984462337	from march 26 to april 8, the number of projected deaths from #coronavirus dropped 25%, from 81,000 to 60,000. @user asks: how should that affect policy? httpurl via @user	UNINFORMATIVE	DATE CARDINAL PERCENT CARDINAL CARDINAL	march_26_to_april_8/DATE #/CARDINAL 25%/PERCENT 81,000/CARDINAL 60,000/CARDINAL
1245614012601004038	health workers in equatorial guinea celebrate the first #covid19 recovery in the country! the 43 year old national has spent 2 weeks under observation after mandatory quarantine to ensure that she is no longer carrying the #virus. httpurl	INFORMATIVE	GPE ORDINAL DATE DATE	equatorial_guinea/GPE first/ORDINAL the_43_year_old/DATE 2_weeks/DATE
1247155947559981062	❌ there are now 3961 confirmed cases of coronavirus in scotland - an increase of 255 since yesterday. ❌ 199 patients are in intensive care ❌ 222 patients who tested positive have died - that's an increase of 2 since yesterday. 144 cases in dumfries and galloway 👇 httpurl	INFORMATIVE	GPE CARDINAL DATE CARDINAL CARDINAL CARDINAL DATE CARDINAL GPE GPE	scotland/GPE 255/CARDINAL yesterday/DATE 199/CARDINAL 222/CARDINAL 2/CARDINAL yesterday/DATE 144/CARDINAL dumfries/GPE galloway/GPE
1246977863598739456	"a tiger at the bronx zoo in new york has tested positive for the coronavirus. the 4-year-old female malaysian tiger, nadia, had developed a dry cough and was tested ""out of an abundance of caution."	UNINFORMATIVE	FAC GPE DATE NORP PERSON	the_bronx_zoo/FAC new_york/GPE 4-year-old/DATE malaysian/NORP nadia/PERSON
1241429326207344648	six cases of covid-19 have been confirmed in ridgefield, first selelctman ruday marconi announced. names and locations were not revealed by the department of public health, only that they were in ridgefield. more coming.	INFORMATIVE	CARDINAL GPE GPE ORG ORG GPE	six/CARDINAL covid-19/GPE ridgefield/GPE first_selelctman_ruday_marconi/ORG the_department_of_public_health/ORG ridgefield/GPE
1241710572099567616	for a detailed epidemiological summary of #covidー19 cases in canada, see httpurl stick to current scientific consensus from reputable news channels. avoid low-quality, sensationalist news sources and clickbait.	UNINFORMATIVE	GPE ORG	canada/GPE clickbait/ORG
1236148301759746051	african countries with reported coronavirus cases: egypt, algeria, nigeria, senegal, south africa, morocco, tunisia, cameroon, togo. total # of cases: 26; deaths: 0 #covid19	INFORMATIVE	NORP GPE GPE GPE GPE GPE GPE GPE GPE GPE CARDINAL CARDINAL MONEY	african/NORP egypt/GPE algeria/GPE nigeria/GPE senegal/GPE south_africa/GPE morocco/GPE tunisia/GPE cameroon/GPE togo/GPE #/CARDINAL 26/CARDINAL 0_#covid19/MONEY
1250135510682460160	luke 4:12. that pastor out in virginia who died of coronavirus because he thought god would protect him and his parishioners was testing god.	INFORMATIVE	PERSON GPE	luke_4:12/PERSON virginia/GPE
1237696235126964224	1,000th coronavirus case in us - death rate in us is at 3% - goes down to 1.1% without life care center victims from washington httpurl via @user	INFORMATIVE	CARDINAL PERCENT PERCENT GPE	1,000th/CARDINAL 3%/PERCENT 1.1%/PERCENT washington/GPE
1241107128988749826	sigh, i still remember that there were just 229 confirmed cases of #covid19 in 🇮🇹 #italy approx. only three weeks ago. please take it seriously, my aussie friends!!! 😓🤦‍♀️😓	INFORMATIVE	CARDINAL DATE PERCENT PERSON CARDINAL	229/CARDINAL only_three_weeks_ago/DATE 😓🤦/PERCENT ♀/PERSON 😓/CARDINAL
1236298566840102912	@user one problem with covid19 is that we suspect something really bad happened in wuhan, we but don't have good data on what, why, and how bad. i think in another 2 months or so italy, seattle, and maybe iran should provide some much better data.	UNINFORMATIVE	CARDINAL GPE DATE GPE GPE GPE	one/CARDINAL wuhan/GPE another_2_months/DATE italy/GPE seattle/GPE iran/GPE
1249429706375602177	criminals are using #covid19 pandemic as cover for a significant increase in wildlife crime in central &amp; eastern europe. in march alone..at least 27 protected birds of prey were illegally killed in austria &amp; another 3 in hungary czech republic &amp; slovakia httpurl	UNINFORMATIVE	ORG LOC DATE CARDINAL ORG CARDINAL GPE GPE	central_&amp/ORG eastern_europe/LOC march/DATE at_least_27/CARDINAL austria_&amp/ORG 3/CARDINAL hungary_czech_republic_&amp/GPE slovakia/GPE
1241441171139895297	2 months ago when few americans knew what covid-19 was &amp; everyone said he was gonna lose, #presidentbiden took the time to sound the alarm. he wasn’t my first choice, but anyone second guessing him right now should stop pissing inside the tent. #biden2020 httpurl	UNINFORMATIVE	DATE NORP FAC PERSON ORDINAL ORDINAL MONEY	2_months_ago/DATE americans/NORP covid-19_was_&amp/FAC #presidentbiden/PERSON first/ORDINAL second/ORDINAL biden2020/MONEY
1240608328822198273	"@user schumer also gave zero shits about covid19 in january, only taking 1 minute from democrats' impeachment obsession to attack trump's us-china/iran travel ban as ""hysterical xenophobia"" &amp; ""fearmongering"". thanks to trump's quick, decisive leadership, we're at &lt;100 us deaths so far"	UNINFORMATIVE	PERSON CARDINAL DATE TIME NORP GPE GPE PERSON ORG	schumer/PERSON zero/CARDINAL january/DATE 1_minute/TIME democrats/NORP china/GPE iran/GPE trump/PERSON &lt;100/ORG
1245923322426044420	the university of the philippines (up) – philippine general hospital (pgh) will attempt to treat severely ill coronavirus disease 2019 (covid-19) patients by using the antibodies found in the blood of survivors. httpurl	UNINFORMATIVE	ORG ORG GPE DATE	the_university_of_the_philippines/ORG philippine_general_hospital/ORG pgh/GPE 2019/DATE
1246554951238725633	@user obviously mein #bwp sy hoon. yahan wo halaat nahi hen jo show kiye jaa rahay hen. and secondly #bwp has no case of covid19 from the local citizens.	INFORMATIVE	PERSON PERSON PERSON PERSON	mein_#bwp_sy_hoon/PERSON yahan/PERSON halaat_nahi/PERSON kiye_jaa_rahay_hen/PERSON
1244429357700886528	2019 first time that #china has hosted #militaryworldgames.the 2019 games kicked off in central chinese city of #wuhan on oct. 18. given this coincidence, idea that #covid19 may have come from another country more common sense than conspiracy theory. httpurl	UNINFORMATIVE	DATE GPE DATE NORP DATE	2019_first_time/DATE china/GPE 2019/DATE chinese/NORP oct._18/DATE
1245663871219662848	government spokesman jorge wated said. he did not tell how many of the dead actually died from the lung disease covid-19 caused by the virus. most of the coronavirus infections in latin america have so far been registered in brazil.	UNINFORMATIVE	PERSON DATE LOC GPE	jorge_wated/PERSON covid-19/DATE latin_america/LOC brazil/GPE
1247905575922368512	kod lyons solicitor eoghan o’sullivan looks at european and irish laws on recovering cost of a cancelled holiday #covid19 travel disruption – your rights – kod lyons #consumerrights httpurl	UNINFORMATIVE	ORG PERSON NORP NORP ORG	kod_lyons/ORG eoghan/PERSON european/NORP irish/NORP kod_lyons/ORG
1246397185853247490	even if a person is found negative for #covid19 in rapid test, they need to complete the 14 days mandatory quarantine period. there are 295 cases in kerala out of which 251 cases are active: state health minister kk shailaja	INFORMATIVE	DATE CARDINAL GPE CARDINAL PERSON	the_14_days/DATE 295/CARDINAL kerala/GPE 251/CARDINAL kk_shailaja/PERSON
1237451671099314177	if you are wondering why so high, look at hubei. there, the fatality rate for *symptomatic* patients was 6%. for those over 80, 36%. italy has an older population than china, and in recent weeks largely stopped testing asymptomatic cases for covid-19. httpurl	UNINFORMATIVE	GPE PERCENT DATE PERCENT GPE GPE DATE DATE	hubei/GPE 6%/PERCENT 80/DATE 36%/PERCENT italy/GPE china/GPE recent_weeks/DATE covid-19/DATE
1241849033955606529	"@user us coronavirus map is way out of date on cases in ga. still showing ""200+"" for several days, but local media reporting we've surpassed 600."	INFORMATIVE	GPE CARDINAL DATE CARDINAL	ga/GPE 200/CARDINAL several_days/DATE 600/CARDINAL
1240785908141604867	an approach for confronting #covid19 that relies more on case containment strategies than broad mitigation (as wsj advocates) depends on massive screening. it's why lack of screening capacity, ppe, and test supply chain become critical challenges to solve. httpurl	UNINFORMATIVE	ORG	wsj/ORG
1236173993176006656	via @user coronavirus: museveni tells off bbc, g77 summit postponed: president museveni has fired back at the british broadcasting corporation [bbc] for doubting his government’s capability to tackle the world deadly killer coronavirus outbreak.… httpurl	UNINFORMATIVE	PERSON ORG PERSON PERSON ORG ORG	museveni/PERSON bbc/ORG g77_summit/PERSON museveni/PERSON the_british_broadcasting_corporation/ORG bbc/ORG
1241219006452776960	bravo's andy cohen tests positive for coronavirus as testing for covid-19 becomes more widespread, more celebrities are revealing that they have tested positive. the latest is andy cohen, host of bravo httpurl httpurl	INFORMATIVE	ORG PERSON GPE PERSON	bravo/ORG andy_cohen/PERSON covid-19/GPE andy_cohen/PERSON
1242469497312706560	via @user happening now! #airpeace pilot in kano from lagos refusing to open flight until @user come to quarrantine suspected #covid19 passenger and others... welldone pilot! ncdc act fast, 20 million kano inhabitants with corona will be a disaster if care is not…	UNINFORMATIVE	ORG PERSON GPE NORP ORG CARDINAL PERSON PERSON	airpeace/ORG kano/PERSON lagos/GPE quarrantine/NORP welldone/ORG 20_million/CARDINAL kano/PERSON corona/PERSON
1236144051650318336	@user like yesterday , morrison not exempting flights from italy , when it has the most cases of covid 19 outside of china, grew 40% this week 👎😡😷	UNINFORMATIVE	DATE ORG GPE CARDINAL GPE PERCENT DATE DATE	yesterday/DATE morrison/ORG italy/GPE 19/CARDINAL china/GPE 40%/PERCENT this_week/DATE 👎/DATE
1241510670866108423	#italy coronavirus death toll rockets by 793 in a day, with more than 6,500 new cases recorded. let pray for our nation 👇👇👇 httpurl	INFORMATIVE	GPE CARDINAL CARDINAL	#italy/GPE 793/CARDINAL more_than_6,500/CARDINAL
1236676938070208512	china's communist government is projecting a successful recovery from the wuhan coronavirus. whistleblowers tell caixin that’s the “recovery” is a lie. #liecheatstealmanipulate #wuhancoronavirus #coronavirus #outbreak #china httpurl	UNINFORMATIVE	GPE NORP GPE PERSON MONEY MONEY	china/GPE communist/NORP wuhan/GPE caixin/PERSON #liecheatstealmanipulate_#wuhancoronavirus_#/MONEY #outbreak_#/MONEY
1237413554266963969	"@user @user chief #virologist of the berlin charité▶️ ""if we #quarantine all medical personnel who have been in contact with infected people, #medicalcare for the population will collapse. #coronavirus"	UNINFORMATIVE	PERSON ORG PERSON	"#virologist/PERSON the_berlin_charité▶️_""/ORG #medicalcare/PERSON"
1236674072756416512	#jaipur | the scope of investigation of #coronavirus will increase in #rajasthan. after sms medical college, #jodhpur, #bikaner, #jhalawar will have screening facility. ministry of health released information. #coronavirusoutbreak #coronavirusindia #covid #covid2019 httpurl	UNINFORMATIVE	ORG GPE GPE GPE ORG MONEY	sms_medical_college/ORG jodhpur/GPE #bikaner/GPE #jhalawar/GPE ministry_of_health/ORG #coronavirusoutbreak_#/MONEY
1241630720075972608	rumours circulating that the production for big brother 2020 has been put on hold after a crew member comes in contact with someone who has tested positive for #covid_19. the crew member is ‘self isolating’, but for safety the site is in lockdown. #bbau | more at @user httpurl	INFORMATIVE	DATE PERSON	2020/DATE #bbau/PERSON
1240231467105599490	heard from sky yesterday to that various components of my contract with them would be increasing in price. somebody more cynical than l might think that the fact that these rises were coming at a time when a lot of people are about 2b confined to their homes is suspect #covid2019	UNINFORMATIVE	DATE	yesterday/DATE
1246634369084612610	update: ‘a total of 622 passengers onboard have tested positive for covid-19 including 342 nsw residents. some of those passengers have since died, including three in nsw overnight.’ httpurl #rubyprincess httpurl	INFORMATIVE	CARDINAL DATE CARDINAL CARDINAL GPE TIME	622/CARDINAL covid-19/DATE 342/CARDINAL three/CARDINAL nsw/GPE overnight/TIME
